FID,MSOA21CD,MSOA21NM,MEDIAN_AI,MIN_AI,MAX_AI,MEAN_PTAL_,Shape_Leng,mean_AI,Shape__Area,Shape__Length
471,E02000499,Hillingdon 006,7.21590239564,0,13.4337941773,2,9344.44120455,6.25877831983,1608644.32886505,9344.44120455052
472,E02000500,Hillingdon 007,2.83310642734,0,20.9651323382,2,12753.7246767,5.62906493266,2897848.87445831,12753.7246767191
473,E02000501,Hillingdon 008,6.12553743577,0,13.3389688995,2,9211.14124615,5.37789048762,1436531.03731537,9211.14124614544
474,E02000502,Hillingdon 009,3.14248900558,0,19.3187355091,1b,12291.1123385,3.7850443727,4166077.38707733,12291.1123384935
475,E02000503,Hillingdon 010,6.61397937648,0,12.2880563949,2,9282.26206257,5.85081348792,1379808.76113892,9282.26206257166
476,E02000504,Hillingdon 011,2.24066028118,0,15.4601012411,1b,10800.4692496,3.78237783606,3064193.12939453,10800.469249588
477,E02000506,Hillingdon 013,2.29151313731,0,23.7852665366,1b,17112.6433873,3.12811567992,5485266.67139435,17112.6433872543
478,E02000507,Hillingdon 014,2.09312827081,0,12.7660215041,1a,8242.95247421,2.39230894955,2687793.41651917,8242.95247420516
479,E02000508,Hillingdon 015,9.07270153943,0,33.5445122434,3,14098.2785899,10.3779894909,2746655.2591095,14098.2785898848
480,E02000509,Hillingdon 016,4.07159077841,0,31.4243318769,2,8161.58688317,6.98124264612,2013997.32040405,8161.58688316573
481,E02000510,Hillingdon 017,6.12138363327,0,12.1506557645,2,11776.2427178,5.97239308993,2130653.27214813,11776.2427178124
482,E02000511,Hillingdon 018,4.00300924905,0,11.7677483585,1b,8888.43188285,3.8012942149,2388403.19530487,8888.43188285317
483,E02000512,Hillingdon 019,5.40426600103,0,11.6674151211,2,8642.97212011,5.28665463789,1407368.77651215,8642.97212011244
484,E02000513,Hillingdon 020,4.34146430667,0,10.3552670441,1b,8746.7724626,4.5937982326,1471595.68096161,8746.77246260295
485,E02000514,Hillingdon 021,5.78083950605,0,14.9900641872,2,8121.0619042,6.31035486325,1199301.00344086,8121.06190420036
486,E02000515,Hillingdon 022,2.94959442629,0,14.254724422,1b,11934.9687834,3.53254574563,3152360.1738739,11934.9687833656
487,E02000516,Hillingdon 023,2.33631910301,0,8.52297861082,1b,7666.96191647,2.55978058166,1654952.39931488,7666.9619164739
488,E02000517,Hillingdon 024,5.01995198775,0,12.1729629089,2,8462.22219814,5.2271072452,1547241.35111237,8462.22219814385
489,E02000518,Hillingdon 025,4.63296163428,0,13.809900915,1b,9421.70766163,4.77635870609,2523256.80154419,9421.70766162947
490,E02000519,Hillingdon 026,7.5003903826,0,14.0605646194,2,11164.7598609,7.3029386074,1816530.86566925,11164.7598608675
491,E02000520,Hillingdon 027,4.39390907104,0,25.2057822426,2,16650.5094601,6.04824758146,4360590.41165161,16650.5094601014
492,E02000521,Hillingdon 028,3.13909073678,0,16.4667960188,1b,7957.58699247,3.19805577847,2453999.99252319,7957.58699247068
493,E02000522,Hillingdon 029,4.64261839219,0,13.5630813865,2,8552.05255344,5.50855280283,1569637.25678253,8552.05255344216
494,E02000523,Hillingdon 030,7.46283203254,0,25.1862063998,3,9650.20030342,10.3886849735,1645998.93878937,9650.20030341716
495,E02000524,Hillingdon 031,2.19524329012,0,30.9816207549,1b,26265.7076144,3.89443736054,20508731.405426,26265.7076143858
496,E02000525,Hillingdon 032,4.75188815493,0,20.9939567782,2,13722.5598616,5.33622417595,4067573.32917023,13722.5598615837
497,E02000526,Hounslow 001,13.3918979137,2.84896029728,21.9666113021,3,6326.13063286,12.8789994883,924267.444480896,6326.13063285697
498,E02000529,Hounslow 004,3.97922392105,0,8.95330023735,1b,7764.2172757,4.16622784692,1181696.95637512,7764.21727570315
499,E02000530,Hounslow 005,3.95416251795,0,9.0510302866,1b,9146.19760607,3.55928649555,2722667.15169525,9146.19760606531
500,E02000531,Hounslow 006,9.44794353999,0,16.8820017877,2,13358.8844874,7.8492369564,2637235.18114471,13358.8844874383
501,E02000532,Hounslow 007,5.84586313227,0,18.2620857266,2,11523.8028553,5.65411946103,2511243.3918457,11523.8028552819
502,E02000533,Hounslow 008,5.66310497517,0,17.4836448571,2,6680.33763613,6.87571790438,1219996.33546448,6680.33763612562
503,E02000534,Hounslow 009,0,0,15.6567984285,1b,12476.4562453,2.71091283517,4866521.38409424,12476.4562452932
504,E02000535,Hounslow 010,5.54116515855,0,18.037256463,2,9139.30445696,5.85625223065,1550014.35652924,9139.30445696
505,E02000536,Hounslow 011,6.06127415298,1.69326740955,22.6971788696,2,8921.9167539,7.20282589701,1606410.66806793,8921.91675389596
506,E02000537,Hounslow 012,8.77416984774,0,32.2187444806,2,10548.4358676,9.67221968846,1888268.23442078,10548.4358676471
507,E02000538,Hounslow 013,3.9771369893,0,11.5695659602,1b,10587.6524979,4.49840134085,2355605.967453,10587.6524978812
508,E02000539,Hounslow 014,10.4623231596,0,17.188617639,2,7766.69232978,9.90849828178,1646158.21607971,7766.69232978419
509,E02000540,Hounslow 015,15.2726107105,0,40.4519294082,4,9646.85779776,19.0193009976,1253868.17650604,9646.85779775987
510,E02000541,Hounslow 016,9.79112334938,1.73756334278,22.2842063157,3,8384.24887801,10.1152871732,1054487.55139923,8384.24887800707
511,E02000542,Hounslow 017,16.9315681875,6.92923116782,37.2609989216,4,7920.2184476,17.1141624138,1045831.68652344,7920.21844759874
512,E02000543,Hounslow 018,21.5733875032,4.19617765814,44.908983513,5,9604.65088069,20.6850702611,1144325.76661682,9604.65088068834
513,E02000544,Hounslow 019,4.45298374295,0,10.6563021783,1b,5637.08350271,4.67453466246,1385779.24809265,5637.08350271025
514,E02000545,Hounslow 020,6.19043685856,0,9.97802930833,2,8306.55525851,5.66172092434,1379272.45490265,8306.55525850551
515,E02000546,Hounslow 021,4.3809830554,0,12.0239441485,1b,10126.1373576,4.14016641617,2460037.33030701,10126.1373575782
516,E02000547,Hounslow 022,4.92517457308,0,23.3926478626,2,10734.9015295,6.47307966487,3264613.98071289,10734.9015294762
517,E02000548,Hounslow 023,2.16925837808,0,7.49604039132,1a,9577.92730428,2.49786398746,3528356.34133148,9577.9273042752
518,E02000549,Hounslow 024,6.43144761071,0,18.4055471309,2,9670.25422839,7.27888980131,2454674.32283783,9670.25422838936
519,E02000550,Hounslow 025,6.17194568261,1.84465315698,15.3171249056,2,5110.39679671,7.0775424371,945166.262115479,5110.39679670608
520,E02000551,Hounslow 026,4.89266071781,0,8.91226067366,1b,10787.9939392,4.71419725245,2130072.82234955,10787.993939178
521,E02000552,Hounslow 027,2.01935261197,0,16.2096819066,1b,11775.1745174,2.60995595801,3060073.53240204,11775.1745174264
522,E02000553,Hounslow 028,2.97964439481,0,8.54251063984,1b,11096.2183699,3.14165418192,2522072.24101257,11096.2183698821
523,E02000554,Islington 001,11.3581994492,7.05931552376,16.6034350283,3,6294.58464396,11.7708544575,637162.106071472,6294.5846439614
524,E02000555,Islington 002,18.2952044516,6.67958040094,38.7166391164,5,4787.95518413,20.7522379816,595910.139862061,4787.95518413367
525,E02000556,Islington 003,17.1279872718,2.23089301555,63.7578371695,5,6442.94095481,21.2426381594,651013.353408813,6442.94095480842
526,E02000557,Islington 004,26.3086811305,12.3128602191,42.1684163422,5,6163.17171506,24.7289150234,708724.386039734,6163.17171505711
527,E02000558,Islington 005,35.5259829499,11.1126129893,61.6356057764,6a,5507.7438291,37.2491527544,480372.147163391,5507.74382909845
528,E02000559,Islington 006,28.646337835,13.5006422375,63.4657004462,6a,4549.05104433,29.457090088,577023.082199097,4549.05104433249
529,E02000560,Islington 007,29.9371041223,8.20504951839,42.594861251,6a,4606.33019268,27.9616421354,503502.740333557,4606.33019267671
530,E02000561,Islington 008,13.5823327584,6.03010559446,28.7372121935,3,5337.04605956,14.0423612133,613481.238868713,5337.04605956262
531,E02000562,Islington 009,15.8297726181,6.37757654474,27.233020705,4,6372.68993809,15.5686116418,647847.907348633,6372.68993808602
532,E02000563,Islington 010,16.5816852089,2.61532925461,33.2025042597,4,5859.60345047,17.6110055226,579868.341712952,5859.60345047136
533,E02000564,Islington 011,27.6758156108,13.8853006624,38.3507285209,6a,6064.9037764,27.0256566145,808023.496124268,6064.90377639742
534,E02000565,Islington 012,20.3557955399,11.4296908585,29.8009751121,5,5009.96862381,20.9256279231,512818.664329529,5009.96862380911
535,E02000566,Islington 013,27.2485964186,15.205982708,40.9592565151,6a,5474.49746617,27.3229491568,700371.372154236,5474.49746616556
536,E02000567,Islington 014,20.7661106902,10.3115741743,27.7626667989,4,6574.43978578,19.7255105664,664221.627212524,6574.43978578176
537,E02000568,Islington 015,21.1042201568,4.35935309355,31.3062838054,5,5547.32725914,20.2081687066,903007.693702698,5547.32725913764
538,E02000569,Islington 016,26.8617583395,6.95790078217,40.9187942344,6a,5996.04291934,26.0368045553,700194.63143158,5996.04291934302
539,E02000570,Islington 017,15.4474603737,0,30.4088902769,4,4748.21215525,16.7216806793,601067.380638123,4748.21215525199
540,E02000571,Islington 018,16.0984514889,1.95775266327,26.5404760659,4,4230.95088127,16.170328813,499353.375961304,4230.95088126776
541,E02000572,Islington 019,26.2754701229,7.81086951491,64.8452556211,6a,5981.81119086,30.0175586251,458533.867668152,5981.8111908621
542,E02000573,Islington 020,25.1246587083,0,40.3970818065,5,5776.32026189,23.8342400443,723743.718864441,5776.32026188795
543,E02000574,Islington 021,40.4337448168,16.4914702648,78.5746071429,6b,6586.03587262,42.7845277932,608348.998016357,6586.03587261572
544,E02000575,Islington 022,44.9051789437,11.9845264637,80.7162013065,6b,6535.86077341,44.7544184357,929601.987754822,6535.86077340839
545,E02000576,Islington 023,43.8960152691,15.7042572592,94.0106484191,6b,5200.72156617,48.381829115,755678.786659241,5200.72156617471
546,E02000577,Kensington and Chelsea 001,13.8027527972,0,24.969945597,3,6061.68592248,13.5590956293,871415.759361267,6061.68592247956
547,E02000578,Kensington and Chelsea 002,10.8583468512,0,19.1743026118,2,4031.65337067,9.89507020153,513483.216835022,4031.65337067225
548,E02000579,Kensington and Chelsea 003,10.9943092964,4.97428163981,22.3618065183,3,5631.74124996,12.847588349,610621.189155579,5631.741249964
549,E02000580,Kensington and Chelsea 004,16.5229229712,12.8829742994,25.6239375676,4,5449.58041867,17.6649177845,396269.095672607,5449.58041867416
550,E02000581,Kensington and Chelsea 005,14.7139510581,7.80448711996,21.6183332221,3,4650.83412774,14.5865124244,431443.251937866,4650.83412774091
551,E02000582,Kensington and Chelsea 006,27.0625683133,20.5227206558,36.6320124316,6a,2887.82603984,27.1956366769,487983.594680786,2887.82603983799
552,E02000583,Kensington and Chelsea 007,21.1719036023,8.80455067777,45.4943112496,5,6151.17374267,22.657841477,575717.429634094,6151.17374266957
553,E02000584,Kensington and Chelsea 008,23.7500758305,3.53737732308,36.0814801053,5,4082.28984083,24.081403205,911781.389373779,4082.2898408276
554,E02000585,Kensington and Chelsea 009,18.0955682197,7.67722406412,44.2025756975,4,3879.02770076,19.5436058539,907881.153388977,3879.02770076323
555,E02000586,Kensington and Chelsea 010,25.9010511307,9.85917722748,37.1513518015,5,4101.12305934,24.2453532877,525170.367881775,4101.1230593426
556,E02000587,Kensington and Chelsea 011,28.6015717195,11.3701192038,32.7374943463,5,3876.3311897,24.5731099063,522297.805297852,3876.33118970069
557,E02000588,Kensington and Chelsea 012,29.6769824889,19.9798734514,38.3585652613,6a,5780.34562673,29.6281605409,767055.73235321,5780.34562672865
558,E02000589,Kensington and Chelsea 013,30.4751038173,20.4979974363,46.4788203391,6a,5154.43179539,30.1149943042,370613.854804993,5154.43179538847
559,E02000590,Kensington and Chelsea 014,34.4765460756,20.7264409703,51.9614845021,6a,4951.02804063,34.2312833459,460424.138824463,4951.02804062834
560,E02000591,Kensington and Chelsea 015,32.4720889363,14.0781770564,41.6114472157,6a,4329.71470362,32.2929274059,360527.341720581,4329.71470362001
561,E02000592,Kensington and Chelsea 016,34.9394859923,26.4624170664,43.0658252784,6a,5188.30419086,34.7914515163,567438.41053772,5188.30419086358
562,E02000593,Kensington and Chelsea 017,32.8020282319,18.2534108152,45.3742798502,6a,5458.4297659,33.465464055,498152.061767578,5458.42976589848
563,E02000594,Kensington and Chelsea 018,19.606171815,2.3011174837,34.7449254499,4,4307.95076186,17.6136610333,903255.238975525,4307.95076186243
564,E02000595,Kensington and Chelsea 019,18.3945738698,10.0268451645,39.4725769293,5,4908.45031254,22.1203641005,664996.541282654,4908.45031254351
565,E02000596,Kensington and Chelsea 020,17.0166571655,9.12367106134,33.1409010856,5,6764.92838975,20.5945342054,547464.288894653,6764.92838975072
566,E02000597,Kensington and Chelsea 021,13.799056861,8.07725643894,19.2312035071,3,4225.86275399,14.4441045408,497666.371398926,4225.86275399395
567,E02000598,Kingston upon Thames 001,4.50727154324,0,7.57030988082,1b,7409.55386924,4.29068572247,1330451.89304352,7409.55386923622
568,E02000599,Kingston upon Thames 002,3.11637348588,0,12.5466110463,1b,11989.4513169,2.88807301951,4155587.59323883,11989.4513168629
569,E02000600,Kingston upon Thames 003,7.24028392972,0,18.3257151449,2,7809.34374729,8.51608258081,1105363.0315094,7809.34374728902
570,E02000601,Kingston upon Thames 004,7.25054852812,1.20096235291,34.3140057871,3,6386.25985862,11.8539998372,1070996.78551483,6386.25985862396
571,E02000602,Kingston upon Thames 005,14.8098933629,0,34.9188194152,4,7874.05421242,15.6522828666,1077403.57728577,7874.05421242282
572,E02000603,Kingston upon Thames 006,4.05394260783,0,11.6041751423,1b,7264.54176163,4.43141113956,1323558.33744812,7264.54176163302
573,E02000604,Kingston upon Thames 007,7.25408299089,0,15.8056034196,2,7454.84167334,7.62829283039,1533213.79666138,7454.84167333662
574,E02000605,Kingston upon Thames 008,3.32904093816,0,14.3429638093,1b,10438.3928586,4.04316187328,1438040.52055359,10438.3928585659
575,E02000606,Kingston upon Thames 009,17.057337442,1.32712302995,41.2748342682,4,10131.1484145,19.4481246575,1498266.54824066,10131.148414549
576,E02000607,Kingston upon Thames 010,3.72926219374,0,12.3575994137,1b,9181.37395221,3.60102838819,1440383.37618256,9181.37395220983
577,E02000608,Kingston upon Thames 011,13.2253151979,2.65704023952,21.2751278394,3,5928.50194248,12.8096737449,821202.64691925,5928.5019424844
578,E02000609,Kingston upon Thames 012,5.60903775305,0,16.8970747933,2,7669.8035341,6.08607406262,1474050.96295166,7669.80353409991
579,E02000610,Kingston upon Thames 013,10.6018091946,0,19.0205645609,2,7175.27664228,9.99805989004,1113039.32636261,7175.27664228043
580,E02000611,Kingston upon Thames 014,3.65853142742,0,11.9378283535,1b,6899.5372827,4.12593164267,1799125.47362518,6899.53728270082
581,E02000612,Kingston upon Thames 015,4.65099866813,0,10.7549994509,1b,8516.57170297,4.73906011366,1887059.27497864,8516.57170296893
582,E02000613,Kingston upon Thames 016,6.04028222141,0,14.6808349233,2,7378.71037612,6.13994978952,1203362.45868683,7378.71037612195
583,E02000614,Kingston upon Thames 017,3.64170959524,0,12.6637054102,1b,9272.49929793,4.35674336098,2952781.5830307,9272.49929792964
584,E02000615,Kingston upon Thames 018,4.72055453219,0,8.78901383601,1b,7773.65000074,4.15923309262,1635968.02764893,7773.6500007355
585,E02000616,Kingston upon Thames 019,4.06897494607,0,7.0967897732,1b,6771.43998535,3.82432657141,1311684.41738129,6771.43998535189
586,E02000617,Kingston upon Thames 020,1.09278773362,0,9.26549770557,1a,14482.897104,1.7349675002,7075814.30432129,14482.8971040003
587,E02000619,Lambeth 002,25.9727310018,7.83847313642,58.8765459438,6a,5074.66271997,27.9938926327,569395.309577942,5074.66271997361
588,E02000620,Lambeth 003,32.0487397586,21.5032964141,52.1522601833,6a,5912.3475434,32.9692123252,803690.236938477,5912.34754339782
589,E02000621,Lambeth 004,32.709213678,9.65243739418,51.0105577267,6a,7977.6672172,32.0278206962,764360.17665863,7977.6672171979
590,E02000622,Lambeth 005,25.6591973022,5.55837104177,51.1029838974,6a,8426.53167778,25.5653306072,778991.219406128,8426.53167778329
591,E02000623,Lambeth 006,23.63265279,17.2489758242,36.593032195,5,5311.03248741,24.4305329903,458302.673301697,5311.03248740967
592,E02000624,Lambeth 007,18.5120342453,5.97439611828,27.891101013,4,4382.68212899,17.7054602251,575456.794876099,4382.68212898651
593,E02000625,Lambeth 008,19.239502975,7.0244984792,35.7136143803,4,5000.06999441,19.4609325612,554376.89515686,5000.06999440789
594,E02000626,Lambeth 009,10.2879759357,1.88512868098,25.8882764732,3,5461.60897809,10.5599536496,555942.513153076,5461.60897809263
595,E02000627,Lambeth 010,24.0724592802,9.48193355883,41.7909040226,5,4333.61465402,24.5158994556,526153.860466003,4333.61465402448
596,E02000628,Lambeth 011,35.1201436125,11.4988876638,57.2406284925,6a,5047.34845135,33.4566939401,655977.718078613,5047.34845134841
597,E02000629,Lambeth 012,20.5844034313,9.69611861706,34.1631652401,5,5617.58209933,20.4314998572,641794.126625061,5617.58209932874
598,E02000630,Lambeth 013,20.4822065571,10.601982219,34.4323796634,4,3882.6880495,19.7839432977,678677.381690979,3882.68804950274
599,E02000631,Lambeth 014,12.5792115102,4.41052837678,34.7175532819,3,5996.84451056,14.2487924562,1064944.20137787,5996.8445105598
600,E02000632,Lambeth 015,21.6999001717,8.42282587776,45.3116815635,5,7362.18397341,22.1158557252,527893.599838257,7362.18397341026
601,E02000633,Lambeth 016,32.4187537781,10.8244662345,49.1152633827,6a,6752.45109801,31.1625809761,631726.322601318,6752.45109801171
602,E02000634,Lambeth 017,24.9044923589,5.91538838843,38.0570228837,5,6616.51773711,23.0413532619,520855.189720154,6616.51773710761
603,E02000635,Lambeth 018,15.4781145349,2.95334977896,35.7916565461,4,8919.41141878,15.9721156734,1242705.64014435,8919.41141878173
604,E02000636,Lambeth 019,14.7707992005,3.0079571023,24.1836845639,3,6232.70898985,13.8511181876,923965.623077393,6232.70898985337
605,E02000637,Lambeth 020,17.3397405125,5.81089434866,32.0129687212,4,6638.7682205,17.1491859367,583853.05632019,6638.76822049911
606,E02000638,Lambeth 021,16.7195963435,2.08431851134,28.1815464732,4,4634.45806513,16.3492504766,685274.830924988,4634.45806512619
607,E02000639,Lambeth 022,12.8542685268,5.39350343792,36.6092818014,4,6893.72480845,15.8096263285,584323.079475403,6893.72480845283
608,E02000640,Lambeth 023,10.03692564,2.10363336903,18.1344843264,2,5588.71778853,9.26592724371,817991.61932373,5588.71778853397
609,E02000641,Lambeth 024,7.85385561677,2.92215826423,21.4423894522,2,5562.28428963,9.98949481234,610934.143348694,5562.28428963095
610,E02000642,Lambeth 025,10.267189122,2.58125165614,25.1665814278,3,6336.3797368,12.3443548753,1084323.9160614,6336.37973679831
611,E02000643,Lambeth 026,21.5596427202,5.47408782268,33.6196567137,5,6453.02688999,20.8792762136,700163.430511475,6453.02688999389
612,E02000644,Lambeth 027,13.518465097,2.55593730087,23.7520459233,3,7289.09677171,12.0684980473,904448.500740051,7289.09677170772
613,E02000645,Lambeth 028,14.1849199261,2.37656084846,25.5269631023,3,9321.76286967,13.9137662038,1133028.46271515,9321.76286966584
614,E02000646,Lambeth 029,20.6716380371,0,34.1684626611,4,5781.54132157,18.1179243961,948009.977172852,5781.54132156515
615,E02000647,Lambeth 030,6.13327781136,1.7539548872,19.1614632842,2,7132.81938023,7.72566600219,967363.332267761,7132.81938022556
616,E02000648,Lambeth 031,8.04871072424,3.46902490191,16.638834463,2,7190.40533971,8.53074857233,704043.566497803,7190.40533970849
617,E02000649,Lambeth 032,20.3284640796,1.84671920819,35.2916599458,4,6327.60973331,18.7794075811,1035579.10450745,6327.60973331108
618,E02000650,Lambeth 033,9.12321213776,3.9947957817,28.791104439,3,6093.64962736,10.8887806908,772051.455314636,6093.64962736291
619,E02000651,Lambeth 034,12.9694353926,2.26633735166,25.1054381193,3,4765.80208575,12.5809928373,1119759.41320038,4765.80208575334
620,E02000652,Lambeth 035,7.40841970533,0,11.3505736852,2,4358.94412906,7.35960710759,687363.405380249,4358.9441290629
621,E02000653,Lewisham 001,9.17715114834,0,14.4969291025,2,5800.69307209,7.92953904761,759165.773834229,5800.69307209024
622,E02000654,Lewisham 002,6.56830914597,0,20.856974237,2,5686.45630658,8.47856712407,1014468.98410797,5686.45630658122
623,E02000655,Lewisham 003,6.73855804087,0,35.9050598291,3,5686.1810832,10.9087222917,978425.164512634,5686.18108320469
624,E02000657,Lewisham 005,22.4801547758,8.77866701737,36.1917584415,5,5198.76753059,22.0868007814,873659.282691956,5198.76753059186
625,E02000658,Lewisham 006,21.0563059953,8.0107633631,34.6240397237,4,4374.33504049,19.9326957317,773959.66582489,4374.33504048789
626,E02000659,Lewisham 007,13.7379325304,0,53.3130348182,4,5486.85650264,19.7767824643,1025726.29109955,5486.85650264071
627,E02000660,Lewisham 008,14.0924216068,7.80451634011,27.8953398074,4,6179.49074779,16.1963045118,812497.497505188,6179.49074779194
628,E02000661,Lewisham 009,13.9171411299,3.06149309379,18.4728131654,3,7883.26833431,13.4824841552,1286824.48750305,7883.26833430673
629,E02000662,Lewisham 010,11.3145115187,3.45927395598,15.6728285013,3,4649.21646175,11.1798111573,770035.131782532,4649.21646175325
630,E02000663,Lewisham 011,17.524259794,4.8489891729,41.5129756662,4,4947.74234772,18.6750765465,656285.209747314,4947.74234771762
631,E02000665,Lewisham 013,12.0216286558,7.554333446,28.4439333535,3,6298.43312087,12.8613617332,800392.751861572,6298.43312086748
632,E02000666,Lewisham 014,9.69450354582,2.36898204039,17.7811562469,2,5715.36026038,9.88788934662,952318.335144043,5715.36026037624
633,E02000667,Lewisham 015,11.5411259441,2.58186588389,17.7826233833,3,5838.99994125,11.1427710015,727118.705352783,5838.99994124535
634,E02000668,Lewisham 016,9.70024709922,1.61352065224,12.9203747596,2,6074.28311394,9.47660439057,1009114.471138,6074.28311393954
635,E02000669,Lewisham 017,10.0830681213,4.32521959916,17.1316843376,3,5059.57285318,10.202985238,642362.213340759,5059.57285318422
636,E02000670,Lewisham 018,12.0633238373,2.59182749929,28.7339176026,3,3988.45836013,13.5318385416,621736.578193665,3988.45836013307
637,E02000671,Lewisham 019,11.5662491709,3.68491283277,17.3704162438,3,5791.91906351,10.7685781176,994272.386238098,5791.91906350503
638,E02000672,Lewisham 020,17.8035765484,1.72129026783,30.4910260324,4,6246.16735707,18.0275563945,1159183.37089539,6246.16735707271
639,E02000673,Lewisham 021,8.50386283146,2.03991190097,17.3015635285,2,5495.53228515,9.18230340543,1060241.22195435,5495.53228515315
640,E02000674,Lewisham 022,7.87945969166,2.63067009302,11.0096289075,2,5307.85113341,7.55680964199,817581.206436157,5307.85113340783
641,E02000675,Lewisham 023,5.09717781927,1.61867573893,17.5068823204,2,6466.04684232,7.00118991081,1433300.02410126,6466.04684232479
642,E02000676,Lewisham 024,8.216278302,3.37256342175,14.7716576557,2,4914.68148314,8.52274534323,745964.667541504,4914.68148314386
643,E02000677,Lewisham 025,12.9454201976,0,25.5783879603,3,6767.50373143,11.7309161143,1050011.41182709,6767.50373143116
644,E02000678,Lewisham 026,4.60532267021,0,14.2685010195,2,6246.12599256,5.28722173418,1033264.15876007,6246.12599256341
645,E02000679,Lewisham 027,6.40821787903,2.50895065875,15.7977765594,2,6264.58504732,7.20893434842,938511.509712219,6264.58504731579
646,E02000680,Lewisham 028,10.5635200676,5.43921710324,18.0951419952,3,5244.05531762,10.4823753908,767569.70438385,5244.05531761636
647,E02000681,Lewisham 029,8.744757163,0,25.9587455307,2,7452.38825419,8.69437392594,1353839.58211517,7452.38825419357
648,E02000682,Lewisham 030,7.12335021455,1.7618839222,17.0161427024,2,5772.65290759,7.72295719924,1190378.95066833,5772.65290759087
649,E02000683,Lewisham 031,7.44139350166,0,17.0343958563,2,6058.53690451,8.53023827773,959109.810676575,6058.53690450947
650,E02000685,Lewisham 033,10.8507306061,4.30420628501,20.4565015008,3,5440.26644056,10.9356276664,967193.130149841,5440.26644056468
651,E02000686,Lewisham 034,5.87329552798,0,14.2995378386,2,9219.58380398,6.39361665367,1731004.76586914,9219.58380398365
652,E02000687,Lewisham 035,11.6709491715,5.19532669343,17.8558063131,3,5082.42667663,11.817501747,777409.069107056,5082.42667662522
653,E02000689,Merton 001,6.7217579961,0,11.609474402,2,10253.5021885,6.17951846288,1949146.82006073,10253.5021884993
654,E02000690,Merton 002,2.0556905746,0,19.2755018136,1a,13446.6603303,1.85821802184,5401911.26836395,13446.6603302648
655,E02000691,Merton 003,18.6681608302,3.83067370097,44.4553789112,4,6988.15437161,18.8506991329,928191.338165283,6988.15437161402
656,E02000692,Merton 004,18.6919083243,2.46818081305,38.60002374,4,6530.28431309,16.8947193228,1144061.23043823,6530.28431309265
657,E02000693,Merton 005,15.1096803825,3.89143315713,26.0327147831,3,6481.3299036,14.2706983579,1047470.25861359,6481.32990360466
658,E02000694,Merton 006,15.059345816,2.82456021475,27.0551808164,3,5520.07913606,13.5805040086,774326.047676086,5520.07913605517
659,E02000695,Merton 007,7.22334581191,0,24.5798898315,2,5968.6465153,8.09944249902,806624.854530334,5968.64651530372
660,E02000696,Merton 008,8.77697409218,0,20.0702368835,2,6355.87707366,8.02864231475,740960.061775208,6355.87707366178
661,E02000697,Merton 009,21.48809,3.22970799191,38.4168480273,5,7265.21341134,22.6415135145,1157662.60273743,7265.21341133881
662,E02000698,Merton 010,4.05942991722,0,16.7152640472,2,9099.81124948,6.09335277055,1754738.29650879,9099.81124948397
663,E02000699,Merton 011,10.132293876,2.77367711936,23.4434145174,3,6651.85735331,10.6381263862,930557.519752502,6651.85735331364
664,E02000700,Merton 012,8.13862961846,2.69373879242,25.3007599358,3,7318.24451125,10.3534366034,922051.125823975,7318.24451124623
665,E02000701,Merton 013,15.1635965833,2.86657940295,22.2830973492,3,7560.32494475,14.2884371598,956517.882392883,7560.32494475175
666,E02000702,Merton 014,6.30462038023,0,15.887730796,2,9943.54422934,5.83284228542,1558411.5171814,9943.54422934394
667,E02000703,Merton 015,10.0731628002,2.69305027927,32.3489099542,3,8430.12056952,12.2975748792,1474849.79659271,8430.12056951835
668,E02000704,Merton 016,8.86113241246,0,18.3711807606,2,10547.6574761,9.18062252677,1671122.04621887,10547.6574760892
669,E02000705,Merton 017,6.66784830312,0,10.2762694248,2,7999.79893615,6.1264037333,1241594.42864227,7999.7989361471
670,E02000706,Merton 018,11.1312873766,2.13785208835,21.8467829058,3,6634.93648343,11.0402023759,904512.447044373,6634.93648342865
671,E02000707,Merton 019,6.1167858041,0,9.88309258618,2,5697.91936812,5.61479630637,1159813.3605423,5697.91936812047
672,E02000708,Merton 020,4.27018532324,0,11.1818135357,1b,7517.77641013,4.96510253188,1646087.48922729,7517.77641013004
673,E02000709,Merton 021,4.55687697297,0,18.2772536095,2,8312.7728053,5.69010258334,1717338.23455811,8312.77280530116
674,E02000710,Merton 022,8.8984900413,0,19.2415440209,2,12890.6238697,8.83763007618,3225954.00553131,12890.6238697141
675,E02000711,Merton 023,14.4998518886,3.31065140229,34.4666502119,4,11158.0654392,16.0917864541,1330790.92003632,11158.0654391744
676,E02000712,Merton 024,7.89815704338,0,14.4439957293,2,9773.06768754,7.58439101267,1630371.55069733,9773.06768753685
677,E02000713,Merton 025,4.3533182439,0,10.3743517069,1b,6587.43305033,3.88219989622,1534155.90040588,6587.43305033321
678,E02000714,Newham 001,10.4649599039,0,20.4247617238,3,5181.38354444,10.6950174409,549271.972640991,5181.38354443556
679,E02000715,Newham 002,8.83004142642,2.37245966242,20.1965104709,2,4437.17456559,8.88983671466,435032.509048462,4437.17456558865
680,E02000716,Newham 003,9.17612681469,0,22.2058472038,2,9553.88437202,8.8361860016,1566906.89180756,9553.88437201844
681,E02000717,Newham 004,16.8745290074,8.18756646332,24.0268352324,4,5296.5436948,16.2010446878,496994.309265137,5296.54369480056
