msoa_code,child_obesity_rate,avg_size_green_1km_m2,employment_score,education_score,crime_score,idaci_score,ptal_accessibility_index,fast_food_density,BNG_east,BNG_north
E02000855,13.20755,1923361.7516587442,0.0616,4.2704,-0.8976,0.10259999999999997,5.80326374171,4.81910190433707,524086.0,163433.0
E02000856,16.36364,791528.4896113409,0.0882,5.507,-0.187,0.18919999999999995,9.21371869144,11.272505876567054,529196.0,163794.0
E02000857,18.51852,279085.721945701,0.0844,6.4504,-0.31120000000000003,0.2548,13.3984005865,5.8679213872953335,525574.0,163676.0
E02000858,24.19355,1230628.435280724,0.2272,36.467,0.41459999999999997,0.501,4.90920288818,8.44871840276824,530200.0,163546.0
E02000859,17.24138,379586.772583141,0.11199999999999999,7.516800000000002,-0.5484,0.22679999999999997,6.361046642460001,3.5095772323160617,528366.0,163185.0
E02000860,16.07143,83299.49646057351,0.14179999999999998,15.1568,-0.321,0.36360000000000003,9.36419001422,0.0,526211.0,163633.0
E02000861,14.58333,75649.42191625689,0.0538,2.7131999999999987,-1.4994,0.08179999999999998,3.7101237183099993,1.1698423557906361,526809.0,162872.0
E02000863,15.38462,554255.7674632341,0.08474999999999999,8.901,-0.47475,0.1795,1.192269198330001,0.15240690075114394,528897.0,161082.0
E02000864,31.50685,1147710.42223389,0.1575,19.42833333333333,0.735,0.6111666666666666,7.45823177743,9.543547876076298,536826.0,183881.0
E02000865,29.78723,1322533.494559905,0.1826,19.8494,0.8263999999999999,0.702,23.2929574762,17.399935405139633,535075.0,183155.0
E02000866,22.44898,1170735.7793196482,0.12279999999999999,10.0156,0.46080000000000004,0.4936,15.7540224179,6.17118718037903,535960.0,183443.0
E02000867,26.78571,733745.7055648776,0.126,14.020428571428571,0.36357142857142855,0.626,16.1398792435,1.226023991100032,537232.0,183440.0
E02000868,32.35294,1043451.859340062,0.136,12.21325,0.6537499999999999,0.67675,22.6904045839,14.0238326705645,534610.0,183086.0
E02000869,24.13793,281917.9705697525,0.17333333333333334,11.378666666666666,0.848,0.6076666666666667,18.7497961044,15.7189116395179,533901.0,182950.0
E02000870,30.0,1287902.5262087875,0.17125,17.87575,0.61275,0.79525,23.2410823561,10.111724146985715,535403.0,182832.0
E02000871,26.25,74616.70912450261,0.18614285714285714,23.220714285714287,0.511,0.769,20.2446859861,2.99896130881847,537853.0,182540.0
E02000872,26.08696,235327.761248803,0.163,15.1802,0.9414,0.8244,22.5531460833,21.7731525820937,534154.0,182465.0
E02000873,27.86885,892787.9530500252,0.1465,22.73275,0.35524999999999995,0.743,22.1301590313,5.9619336590852665,535916.0,182524.0
E02000874,30.90909,724833.2059349252,0.1845,21.25525,0.8395,0.9224999999999999,34.6933139198,11.640223939726122,535124.0,182434.0
E02000875,27.27273,222253.69085179485,0.178,19.981142857142856,0.433,0.7857142857142857,16.8640182523,26.96621070241675,537370.0,182227.0
E02000876,25.53191,278693.6601572525,0.18325,17.9095,1.1425,0.841,35.6140745329,29.647214975736905,534621.0,182234.0
E02000877,30.0,291079.85876589484,0.15328571428571428,15.796000000000001,0.47500000000000003,0.7080000000000001,23.2665495114,11.148282873376075,536820.0,182105.0
E02000878,32.65306,105823.71068361506,0.16099999999999998,12.157399999999999,0.5702,0.683,55.633361127,128.70993186638415,533940.0,181690.0
E02000879,29.62963,290419.9538232405,0.183,20.66975,0.45325000000000004,0.8402499999999999,24.387731955599996,15.803265748861522,535554.0,181647.0
E02000880,30.0,231866.17585377954,0.16325,18.6585,0.5415000000000001,0.7935,38.9925038533,24.27573834281563,535083.0,181615.0
E02000881,26.92308,99434.03842533368,0.177,20.677,0.5548,0.7492,12.1343301562,5.637266734954005,538068.0,181789.0
E02000882,32.09877,347004.790040993,0.19566666666666666,22.550666666666668,0.4506666666666666,0.6801666666666666,25.5338961905,10.467717924407816,536113.0,181597.0
E02000883,25.97403,115711.85961069737,0.2166,28.363400000000002,0.6202,0.7644,16.6287260438,21.41900375661209,538034.0,181170.0
E02000884,31.81818,97205.50733810209,0.09585714285714286,12.03042857142857,0.2934285714285715,0.7828571428571429,39.6420840474,27.496966102093424,534186.0,181288.0
E02000885,25.92593,197481.82961857703,0.23199999999999998,25.36625,0.43525,0.8182499999999999,28.3747464389,8.93205131625195,535351.0,181044.0
E02000886,26.92308,273041.8310636945,0.11579999999999999,13.0756,0.5115999999999999,0.6248,26.3254024501,4.092317248740897,536744.0,181106.0
E02000887,29.54545,152059.72790893004,0.19166666666666665,21.93483333333333,0.5415,0.832,23.3409502989,8.642461983200313,537239.0,181092.0
